gene_id	n_tissues_used	corr_domFrac_vs_logExpr	corr_entropy_vs_logExpr	median_gene_tpm	dominant_isoform_switch_range	isoform_entropy_range	n_isoforms
ENSG00000153406	54	0.17899787575036338	0.3136522095843386	22.869999985	0.20962757740931454	0.49823460258175656	16
ENSG00000153443	54	-0.18567513440418731	0.12287487276182081	24.2999995	0.42903518810002966	0.8574838522016257	9
ENSG00000153446	43	-0.022328045368762824	0.028880221437032942	5.379999999999999	0.13392023069737213	0.28302947160470565	3
ENSG00000153485	54	0.12805715154666228	-0.15261871036390465	13.6525	0.14646407018611485	0.22370840967146116	2
ENSG00000153487	54	0.19830831030941917	0.04296650447481772	8.655000000000001	0.2957046543926964	0.39265955535274666	5
ENSG00000153495	15	0.5529255858235135	-0.5800921642764093	1.48	0.22055938312725276	0.4124929892383282	2
ENSG00000153531	48	-0.4378275270000736	0.351564411303008	1.8674999999999997	0.3849666249701531	0.653805938606536	4
ENSG00000153551	53	-0.4190806752320664	0.5473784653627696	7.145	0.29815754948377154	0.34338021506094074	5
ENSG00000153558	43	0.37771722425544957	-0.23520338386851936	4.759999999999999	0.5972898482156183	1.1493767991122987	13
ENSG00000153560	54	-0.34965688340269246	0.49904108668412545	24.480000000000004	0.3094348344005612	0.8214461468296006	9
ENSG00000153561	54	0.09622574903954433	-0.12388801377431163	9.424999999999999	0.18835616438356162	0.5963685788819394	4
ENSG00000153563	36	0.14548758601084494	-0.1539394445144268	2.0275000000000003	0.3816076889471385	0.6332777181679293	4
ENSG00000153574	54			8.822500000000002	0.0	0.0	1
ENSG00000153707	37	0.13912794376495144	0.038931244530426776	5.385	0.6195003903200625	1.5977610528461075	14
ENSG00000153714	51	-0.18875814300399116	0.22698939543927343	7.409999999999998	0.14056045063323586	0.31455399928945005	2
ENSG00000153721	53	0.013776135165411527	-0.1344311000779602	7.47	0.27754130092697893	0.26134400844647165	5
ENSG00000153767	53	-0.21105058711790622	0.25345294973677207	3.1899999999999995	0.03915662650602403	0.16525453688109004	4
ENSG00000153774	54	0.034285657659177515	0.015132086120976378	44.57000001	0.40601021725162023	0.7463389072227051	9
ENSG00000153786	54	-0.7542511752561996	0.7815068500588539	25.069999999999997	0.22480741960990658	0.6205268770385685	6
ENSG00000153789	6	-0.4462289055682387	0.38080000655532836	2.93999995	0.33275590305413805	0.24765516989502467	2
ENSG00000153790	43	-0.0037747408707829817	0.11905870306520067	2.9600000000000004	0.24167946748591906	0.3275061669888487	5
ENSG00000153814	53	-0.12722948092685168	0.2006905025422686	10.48	0.5948110547095319	1.135237671118985	8
ENSG00000153815	54	-0.20763261760960774	0.20923403750663236	8.787499999999998	0.42740492868928515	1.0319347634674108	6
ENSG00000153820	11	0.11626647591696877	-0.042859960508833665	3.37	0.3427262887394983	0.2807733655245104	2
ENSG00000153822	19	-0.32100099774242896	0.5756906912603458	3.4499999999999997	0.43888249584452116	0.9530483864808692	9
ENSG00000153823	52	-0.2873363717893343	0.4171076883357997	15.715000000000002	0.19076191067649484	0.5644322717944088	6
ENSG00000153827	54	-0.5740385638674875	0.7061136393740224	25.802499495	0.5445118025595866	1.1079775056824528	10
ENSG00000153832	41	-0.1719439036454008	0.2000433808452872	1.85	0.30712987442167894	0.7460156341119452	3
ENSG00000153879	54	0.03660109283369567	-0.029207318087114555	11.412500000000001	0.36039512990399625	0.2897789329366428	2
ENSG00000153885	52	-0.3821492894156688	0.6914975070886659	16.615000000000002	0.1640231534928963	0.33328488267033984	11
ENSG00000153896	53	0.10495467345518841	-0.1257964487496532	4.789999999999999	0.3650375939849624	0.46581907353773755	3
ENSG00000153898	8	-0.927702681210252	0.9193211333299369	5.0725	0.23736529757043257	0.6119772918813631	5
ENSG00000153902	51	-0.19531512813623503	0.13694659509659518	27.27	0.1605970812952645	0.22754543018417084	7
ENSG00000153904	49	0.34741796827893545	-0.34660120738180705	6.059999999999999	0.33453237410071945	0.6373420471323706	3
ENSG00000153914	54	0.5990852020924711	0.5218455255486644	24.23499995	0.2962788284676697	0.4614286898400237	9
ENSG00000153922	54	0.2502497450428272	-0.2589436416737094	5.414999999999999	0.28383147438131756	0.24042782597080237	4
ENSG00000153930	5	-0.8868050678393297	0.784576713514537	1.295	0.4437448827090875	0.9358348394309248	8
ENSG00000153933	50	0.18463257125750862	-0.18003913309103875	3.2075	0.40218667328042323	1.135996735134243	5
ENSG00000153936	53	0.06143339862266183	-0.07434662542307742	5.359999999999999	0.3181116435821013	0.44047497709239963	3
ENSG00000153944	54	-0.1945135125717197	0.31615969021395884	13.467499700000001	0.4652902196758445	0.9850191594176521	14
ENSG00000153956	49	-0.11962512202348789	0.02479988866547875	4.869999999999999	0.21826923076923077	0.5247086401813471	6
ENSG00000153975	54	-0.24604360922411986	0.43941344696099244	5.4825	0.2997281609576451	0.38497875633638123	4
ENSG00000153976	12	-0.5775404753430274	0.5817822348670665	2.955	0.16752298252691022	0.3477244325929194	2
ENSG00000153982	23	-0.24719019993962943	0.6274148477580259	3.02000002	0.08529738743746529	0.5772441769001961	6
ENSG00000153989	54			11.225000000000001	0.0	0.0	1
ENSG00000153993	16	0.05192299368046839	-0.10686956462877478	1.7	0.2249586987811708	0.4838143334041607	3
ENSG00000154001	54	-0.3488948439794209	0.4173784355284562	7.787500105000001	0.5725180729840625	1.20042539829042	6
ENSG00000154016	39	-0.5275426203754534	0.6136450729349856	2.085	0.20271800679501695	0.5041473727646789	4
ENSG00000154027	25	0.37192518024875804	-0.36277399386415327	17.999999999999996	0.4525648097076669	0.9694933553219345	9
ENSG00000154040	40	-0.387590695038564	0.6306018272579236	2.3274999999999997	0.32668687810945274	0.8089597072887094	19
ENSG00000154059	53	-0.25975335511898523	0.27523226367226755	7.329999999999999	0.36408339889850516	0.7254241514056057	5
ENSG00000154065	50	-0.23955412731014766	0.37683538817068907	5.5150000000000015	0.32894020759158366	0.5927366957165414	6
ENSG00000154079	53	0.18401730242634254	-0.17493930348176673	7.729999999999998	0.11709601873536302	0.3610988002546467	2
ENSG00000154080	6	0.001176237437263833	-0.13515249422438094	1.87	0.4824488279358171	0.546478340735109	3
ENSG00000154096	51	0.3016377166553891	-0.08427788599094427	28.490000000000006	0.494167686994393	0.9207427139613732	7
ENSG00000154099	12	0.3792726881434348	0.1009613450450956	1.72499999	0.21461582978255095	0.27628937066065506	7
ENSG00000154102	40	-0.19332599175929435	0.5927072872776666	2.7424999999999997	0.36653574002971606	0.5814698722787236	7
ENSG00000154114	53	-0.6218182182985005	0.6728171023014394	4.97	0.27021716265792584	0.9076601478365461	7
ENSG00000154118	16	0.39594331770128927	-0.34734640166113817	52.80250099999999	0.570754716981132	1.2295297538936252	4
ENSG00000154122	54	0.032336623871727484	-0.030059336447683976	16.877499999999998	0.275284545139862	0.18403457527631883	4
ENSG00000154124	54	-0.46833334985255554	0.576398057618214	4.6725	0.4390644725958819	0.7676404533502331	4
ENSG00000154127	17			1.4700000000000002	0.0	0.0	3
ENSG00000154133	52	-0.22842322844826446	0.23670327336902972	4.334999999999999	0.22924901185770752	0.5383673206168001	5
ENSG00000154134	49	-0.17547481189669364	0.40861284345940113	5.24	0.4759880086995709	1.1716163819295593	10
ENSG00000154144	54	-0.2664698827045763	0.26330990601898496	14.837499999999997	0.5686733380610931	1.1547290536014672	7
ENSG00000154146	53	0.1834112778921816	-0.1720772525183621	9.23	0.11390716498565023	0.026361693394353236	2
ENSG00000154153	50	0.008162679731534216	-0.05486309777279586	8.8199999	0.3373242372896393	0.6110600528333248	5
ENSG00000154165	5			4.92	0.0	0.0	1
ENSG00000154174	54			16.9425	0.0	0.0	1
ENSG00000154175	38	-0.270013650737199	0.6073968704447391	15.219999999999997	0.29245439469320056	1.111539554349654	23
ENSG00000154188	34	-0.5323441690979567	0.6526233681749928	2.4299999999999997	0.2236559139784946	0.44016581710179975	6
ENSG00000154217	54	-0.3259071752644513	0.3575332582395013	8.495000000000001	0.38415989808586437	0.5242031147087722	4
ENSG00000154222	54	0.3402923770801355	-0.016807988410103405	12.844999999999999	0.3603064458885585	0.5949948794294798	7
ENSG00000154227	6	-0.6639605475232627	0.49424163359991374	40.06749999	0.27279635258358664	0.625367547932223	6
ENSG00000154229	52	0.3931229142456565	-0.4610435612093329	6.965	0.3512457082815367	0.8938031940558991	4
ENSG00000154237	48	-0.33038762155372614	0.6050784211505776	6.3	0.2825566590272473	0.5543964034780109	8
ENSG00000154240	51	-0.03740897081485244	0.11046168611863545	4.55	0.4048856548856549	0.7743680214008621	18
ENSG00000154258	48	0.03319438372647537	0.27432990917723427	4.960000000000001	0.34736842105263155	0.683512936834035	5
ENSG00000154262	42	-0.45190416483775236	0.227654076322125	10.870000000000001	0.3474971697031878	0.458114085979098	4
ENSG00000154263	46	-0.4500666344596985	0.6749209418665238	5.497500005	0.36744500430133953	0.7020655015038189	10
ENSG00000154265	53	-0.5233952466276316	0.5412305808817605	10.429999800000001	0.4207480791683054	0.950099586216345	12
ENSG00000154269	9	0.5801568716447231	-0.567385697804467	1.46	0.4066683054369929	0.7287352458918313	6
ENSG00000154274	27	-0.15373759595279468	0.02921489077026194	1.7000000000000002	0.4813195190553682	0.6590270300555632	3
ENSG00000154277	52	-0.22768505631784972	0.3003792912549744	20.365001000000003	0.20929263130892062	0.6495552430017622	8
ENSG00000154305	54	-0.01582520090560847	0.7510728427272919	25.9775	0.30320557387299857	0.5755340612383697	10
ENSG00000154309	53	-0.4406007441297218	0.7596851951024531	8.084999960000001	0.3072816449726467	1.1235754985406974	12
ENSG00000154310	52	0.18094174554330852	-0.14038011366039435	4.555000099999999	0.4253910021318757	0.7543472484850076	11
ENSG00000154319	24	-0.0015447753171175694	0.04436482072100078	8.15	0.04469273957028286	0.18258134035177573	7
ENSG00000154328	53	-0.010533636940551816	-0.13945845520985778	9.844999899999998	0.2701356142440886	0.332176593439669	6
ENSG00000154330	47	0.09174880969421108	-0.036564881515817244	14.339999999999998	0.12315270935960598	0.37315983335718167	6
ENSG00000154358	51	0.2438226453863189	-0.4979432366387914	8.485000199999998	0.4701388358936765	0.9798653997170355	9
ENSG00000154359	54	-0.5357588128007247	0.6646472087246051	12.137499985	0.35946959428932873	0.8958880959844432	7
ENSG00000154370	54	-0.4156544211805268	0.38104259571600735	10.495	0.3200894978615555	0.7860224187320649	6
ENSG00000154380	52	-0.5291142536862132	0.5202256138812275	10.53	0.49902209055308433	1.108893172223266	7
ENSG00000154429	48	0.05316860848415645	-0.1101432641283284	3.4349999999999996	0.5109077824611904	0.8897373713596678	4
ENSG00000154447	53	-0.408513845196583	0.40519965300680594	4.755000000000001	0.03656597774244841	0.15687268988787656	5
ENSG00000154451	22	0.4146591287620282	-0.1155886217781397	1.315	0.15287878787878795	0.3809573039099936	4
ENSG00000154473	54	-0.43567091330820434	0.7140804049833733	41.60250049999999	0.24387904408661498	0.5092934809975208	5
ENSG00000154479	7	0.8516566591137582	-0.8752940123943196	1.4500000000000002	0.21344021273929448	0.2871852357027785	3
ENSG00000154493	15	-0.4176397624325785	0.4844453979747078	3.88	0.5506329113924051	1.1262703067018378	8
ENSG00000154511	52	0.552815737023566	-0.41487488390849986	7.889999980000001	0.6037105696747567	1.1278901882857115	5
ENSG00000154518	54	0.29690828307996286	-0.28228850240127545	136.82000000000005	0.47021253409325614	0.6871441028846748	3
ENSG00000154529	44	-0.4977970329244854	0.5389303175755056	3.285	0.6332899995185131	1.6089861229639655	12
ENSG00000154545	27	-0.39974610255495563	0.34982271600924425	3.5499999999999994	0.45670846385459796	0.6982706243212097	8
ENSG00000154548	20	-0.7678059926582903	0.6237951247194432	2.3325000100000004	0.2561669829222013	0.5048138053276214	3
ENSG00000154553	51	0.20420361894577105	-0.2363988181934374	20.145000000000003	0.19297048983237364	0.4813820546933286	6
ENSG00000154556	45	-0.02211050003987309	0.3969927004947166	10.250000000000002	0.24868759964983647	1.1891673907672153	55
ENSG00000154582	54	0.04616131613196463	0.17121996624614452	54.76499999999999	0.19399186880932623	0.2944496071460283	10
ENSG00000154589	53	0.24483387956342584	-0.0757251888694428	6.399999999999999	0.4380664652567976	0.6854559162767709	2
ENSG00000154620	25			1.44	0.0	0.0	1
ENSG00000154639	38	-0.4462521308425592	0.5246258059490567	2.9624998999999996	0.36174636174636177	0.7015588898672187	5
ENSG00000154640	53	-0.5950006565473048	0.6966681091558983	19.120000000000005	0.09057999087442004	0.36024406239434215	5
ENSG00000154642	51	-0.4398826411565985	0.5156544481294095	3.0749999800000007	0.5367647058823529	1.189827170811025	5
ENSG00000154645	11	-0.36809046920624	0.36894865903850443	1.25	0.5095652173913043	1.1190297140122334	7
ENSG00000154654	23	0.5607964765729943	-0.5437323968803176	5.12	0.53024912164233	1.2496679542978781	5
ENSG00000154655	44	-0.6560802188287002	0.6619336655408583	2.1174999999999997	0.2978498985801217	0.9699898218832061	8
ENSG00000154678	41	-0.1107911333834479	0.6035363177139258	4.025	0.24303765565751329	0.39494450263895886	9
ENSG00000154710	54	-0.32272986283748695	0.3545003466604798	8.912500001	0.5331168625749626	1.118794008639636	7
ENSG00000154719	54	-0.5479283762696433	0.6176460455499511	17.415	0.08667032364234772	0.29476571640063925	3
ENSG00000154721	52	-0.1285521231948469	0.19663493901635218	10.435000000000002	0.5611361597871432	0.9398198983297172	5
ENSG00000154723	54	0.2722113814374712	-0.3300571496605692	149.355	0.382874196254513	1.0043799843782355	7
ENSG00000154727	54	0.5325475238039965	-0.5485548199399894	7.494999999999999	0.37695852534562213	0.4796708754576029	3
ENSG00000154734	52	-0.2529615858072483	0.27815407731618147	23.284999999999997	0.014076881429344934	0.07399019667216025	3
ENSG00000154736	31			3.2399999999999998	0.0	0.0	1
ENSG00000154743	53	-0.287461881607081	0.43523154744329845	8.385000000000002	0.305123394896012	0.32055570870690975	8
ENSG00000154760	30	-0.11848373723948517	0.4354027989088996	3.05	0.19118352044294934	0.4756273729957896	9
ENSG00000154764	10			1.8475000000000001	0.0	0.0	3
ENSG00000154767	54	-0.6964320031173706	0.7225358431780055	17.034999999999997	0.014412416851441345	0.07541187702511667	3
ENSG00000154781	54	-0.5199077436710492	0.5782880867508222	11.6225	0.2547039220712637	0.1734308933768125	3
ENSG00000154783	49	-0.449086855718914	0.5250680256044107	5.77	0.21513641185772336	0.2493975924192302	6
ENSG00000154803	54	-0.21064393131275067	0.33549013758909874	17.86	0.19831826114548634	0.4996688493398138	4
ENSG00000154813	54	-0.08500065442835633	0.1815621471329264	8.240000000000002	0.42076899692448605	0.696974384975809	4
ENSG00000154814	54	0.011096042194480814	0.5402608426903572	3.9374999999999996	0.35991177281499864	0.5870287313653575	8
ENSG00000154822	53	-0.15402956744118626	0.2495767025470057	4.259999999999999	0.3474176588835628	0.3649828473021145	4
ENSG00000154832	54	-0.45126540579731667	0.7278916630714033	22.485	0.17961726975009706	0.6653260029269225	7
ENSG00000154845	54	-0.728706735602675	0.8096006224659595	18.259999999999998	0.25200049138550873	0.3933666762323763	20
ENSG00000154856	51	-0.3587028696644308	0.33419379316666353	20.025000199999994	0.3323734503677571	0.6055678708276215	6
ENSG00000154864	20	-0.4793393425942008	0.5878553512191411	1.654999995	0.16245191398120706	0.5063662056326848	12
ENSG00000154889	54	-0.14023419461420136	0.3044441814066811	21.395000155	0.4778572909793538	1.206343747214896	25
ENSG00000154914	25	-0.1577099035019281	0.14583086166312034	2.5200000000000005	0.21986886695152502	0.2817077233782097	6
ENSG00000154917	49	-0.42872896175001957	0.4367155040778211	3.7800000000000002	0.386731886273311	0.8088797198448238	7
ENSG00000154928	22	-0.3353207820756137	0.3983278749836987	3.76499995	0.08115942028985501	0.32723078063866423	7
ENSG00000154930	54	0.18986906449310534	-0.16927515462661327	22.83	0.4691651674456672	0.9460669804851158	5
ENSG00000154945	53	0.7518153926730341	-0.7762603369878863	23.250001000000005	0.13659683406379008	0.3789477665211707	2
ENSG00000154957	54	-0.3730661049672007	0.5563973610392221	4.825	0.2827000195618153	0.5965590001278325	7
ENSG00000154975	17	-0.4989599782307195	0.42115366871358517	8.940000000000003	0.28136988511731065	0.44889904386943646	9
ENSG00000154978	54	0.1350147306927639	0.016517392830195165	24.064999999999998	0.4056703681748059	0.5417396587662319	16
ENSG00000155011	6			1.8450000000000002	0.0	0.0	3
ENSG00000155016	52	-0.06174789721450785	0.13336220823353304	3.6375	0.17267846657159636	0.5111660418168535	3
ENSG00000155034	41	0.4946519699526154	-0.44340258706575325	1.3799999999999997	0.39589585298236585	0.7010127254459783	3
ENSG00000155066	32	0.6041639076595446	-0.4296284860678025	3.96	0.24104051892203315	0.6438788676261101	9
ENSG00000155085	52	-0.19944615209071812	0.24522399970641667	3.125	0.38776124856199107	0.7846302728840182	11
ENSG00000155090	54	0.3617038468167454	-0.4130706229213636	19.2775	0.17177386620444512	0.4341584244875597	2
ENSG00000155093	37	-0.6975821563715425	0.7104510651200766	5.83	0.7135506003430532	1.3784966747317238	4
ENSG00000155096	54	-0.3351374264097646	0.2051255599592845	26.014999850000002	0.3576262352005687	0.6292065095176409	7
ENSG00000155097	54	0.3309589004229216	-0.2499793467000811	15.457499849999998	0.43428617238141054	0.602892982925795	4
ENSG00000155099	53	-0.0903486883742117	0.05910934373497272	10.200000000000003	0.573098945151804	1.0075049951014377	6
ENSG00000155100	52	-0.34264101701658345	0.3550330282865498	3.12	0.5421487603305783	1.035274437402582	5
ENSG00000155111	54	-0.16532143010544242	0.7148938780208934	6.7700000000000005	0.2112151273811187	0.49691711983543585	8
ENSG00000155115	54	0.24600341236365528	-0.17638685351848457	39.95499985	0.26379382764519865	0.419460913272807	2
ENSG00000155158	44	-0.39090862171409185	0.4667345665249795	2.6550000000000002	0.5396308360477742	1.2892008155357564	7
ENSG00000155189	52	-0.5096203273945303	0.5382452025356879	6.2699998500000005	0.36118386589837614	1.2144207650807295	7
ENSG00000155229	54	-0.10961439946266306	0.6068443605066289	27.104999452	0.18450894286536595	0.3838532519335984	14
ENSG00000155252	54			10.979999999999999	0.0	0.0	1
ENSG00000155254	54	-0.5413548601271014	0.6984178515202066	16.495000000000005	0.1747572815533981	0.5019741226310795	4
ENSG00000155256	54	-0.13760679408257415	0.30024239170278133	18.430000049999997	0.22588802239773564	0.4002929625279108	10
ENSG00000155265	25	-0.0603804622630584	0.009311423081235472	8.41	0.2817609523911545	0.4016974256982446	2
ENSG00000155275	53	-0.3485061276866848	0.44298668668889163	7.03499998	0.2505303178604648	0.4299984619183501	7
ENSG00000155287	54	-0.16622853643203003	0.37152773652256665	48.57000000000001	0.29752759046048505	0.37376797554800656	3
ENSG00000155304	53	-0.12815361970431124	0.12815361970431102	6.6800000000000015	0.02017291066282434	0.0987112899432889	2
ENSG00000155307	37	0.2403507812337683	-0.23019367732233373	2.4249998	0.2818524800110762	0.8235362429312043	8
ENSG00000155313	54	0.5901111077638148	-0.531218453497207	11.047500000000001	0.48717805104269524	0.8304445049507363	8
ENSG00000155324	53	-0.2200546306178407	0.38358051819944977	14.030000000000001	0.45395207303157104	0.8512526576060685	16
ENSG00000155329	54	-0.672974409582992	0.8241320795622354	10.775	0.49581520435266296	0.9266314737694588	10
ENSG00000155330	52	-0.0025022133506417688	0.19668184453149323	3.505	0.22748824892602992	0.6323828225510071	4
ENSG00000155363	54	-0.14337545812716013	0.35883479312684385	9.430000000000001	0.2286737956123911	0.4457723457023186	11
ENSG00000155366	54	0.06599344329627255	-0.17016312346836185	154.22749785000005	0.16963935497217628	0.4409202926700295	16
ENSG00000155367	42	0.08897804453646974	0.1420698396864453	2.675	0.25010939235385266	0.45971829055085867	4
ENSG00000155368	54	-0.27834753967996173	0.33810565049606445	191.74500000000006	0.253400050964646	0.801795285080772	9
ENSG00000155380	52	-0.3411135307707575	0.4283256110430917	8.774999999999999	0.22287968441814598	0.6355810927797269	7
ENSG00000155393	54	-0.1933855005793187	0.19338550057931858	5.13	0.07331730769230771	0.2621364771998755	3
ENSG00000155428	18	-0.34447111966562294	0.32754340681963334	1.6250000000000002	0.20864607390300227	0.22278442728295833	2
ENSG00000155438	54	-0.6562358133191621	0.6254667060763325	16.765	0.36310066647132344	0.7577182593406763	4
ENSG00000155463	54	-0.6580942447543375	0.6757105578168433	3.1475	0.40317501878702633	0.9130240523048735	6
ENSG00000155465	40	-0.40809101505672435	0.5318456862653697	4.375	0.30067200241618847	1.2472057713613314	20
ENSG00000155506	54	-0.6028020304454331	0.597381470224742	35.115	0.18881155773011105	0.5869786286091503	12
ENSG00000155508	54	-0.52037032194704	0.6947788178009198	27.09	0.5441558066307477	1.4630750478061776	24
ENSG00000155511	18	0.4362385349071999	-0.31750191373207143	16.2600005	0.5842623453242921	1.0364248528174418	11
ENSG00000155542	53	-0.34931371756927165	0.430778065203903	4.259999999999999	0.3649286086816292	0.753829349467952	10
ENSG00000155545	53	-0.579059589533379	0.6214622907515673	4.5550002	0.25966965838417777	0.43330620170308387	10
ENSG00000155561	52	0.2798502300898525	0.29346369287567703	6.0875001499999986	0.23112456196240827	0.5783592036116305	6
ENSG00000155592	28			1.3125	0.0	0.0	2
ENSG00000155621	53	0.29356405711976247	-0.03403870996078518	6.279999999999999	0.3967991145801354	0.6425979764004319	6
ENSG00000155629	26	-0.4670058982992784	0.5619018974841101	2.0524999999999998	0.23583369052721825	0.614968257860931	6
ENSG00000155636	53	0.1636092320649994	-0.22703144670732175	3.9299999999999997	0.4889060389735674	0.6633311374217764	4
ENSG00000155659	50	0.639089326859311	-0.5407205948792613	7.4399999	0.3169893823752397	0.29675712650995	4
ENSG00000155660	54	-0.19404890643953782	0.20990273432814835	27.055	0.005641218503196654	0.034833561085767364	2
ENSG00000155666	52	-0.19318197443144144	0.5707805992036897	2.1300000000000003	0.3504273504273504	0.7682018422789141	10
ENSG00000155729	54	-0.7304574989364994	0.8104178342914458	7.125000150000001	0.238346426174338	0.5572347319614427	4
ENSG00000155744	54	0.2189892489873015	-0.17830197571734974	3.5949999999999998	0.1804370262186471	0.5430789645033415	6
ENSG00000155749	11	0.882072626043421	-0.9041620088582366	1.305	0.5654793549530391	0.9626895501667303	8
ENSG00000155755	52	-0.016265972828938137	0.5000466480776776	7.847499860000001	0.3875778433300557	0.5903534080902773	10
ENSG00000155760	47			7.67	0.0	0.0	1
ENSG00000155761	13	-0.1325431260867018	0.3454571458490684	3.745	0.10771113928885029	0.3623062221004927	13
ENSG00000155792	52			6.01	0.0	0.0	3
ENSG00000155816	23	0.18031523887906042	0.1438758028388485	15.740000000000002	0.27315627918519336	0.6230490986909507	7
ENSG00000155827	54	-0.3941708159612037	0.4007220015220998	12.150000000000002	0.15026759983532312	0.5270320157326053	5
ENSG00000155846	31	0.18146153093435424	-0.1312964893993449	2.34	0.13362851273459775	0.32109915208316164	6
ENSG00000155849	53	0.2046461979607228	-0.10267436026826243	12.33	0.21325263647769654	0.4961810337557835	16
ENSG00000155850	43	0.020907809471819264	-0.02090780947181926	3.32	0.12844036697247707	0.38341111785468684	3
ENSG00000155858	43			2.1399999999999997	0.0	0.0	1
ENSG00000155868	54	0.32198241238558156	0.26209575291874154	7.050000000000001	0.310973184992167	0.36931139308885585	3
ENSG00000155876	54			59.64249999999999	0.0	0.0	1
ENSG00000155886	13	-0.27737030877304497	0.2445743286670857	8.260000000000002	0.06072905674605078	0.2095045395114819	2
ENSG00000155893	51	-0.36040755666346364	0.312911520112488	3.9500002000000003	0.4196562515746906	0.7990674617400391	15
ENSG00000155897	14	0.4843658562029599	-0.4247393134711484	4.194999950000001	0.14569892473118284	0.1411391620239335	3
ENSG00000155903	54	-0.21665087403490302	0.3032218282683462	5.879999999999999	0.4789915966386554	0.9650250700521877	6
ENSG00000155906	49	-0.2964669734710774	0.3675796587699381	1.64999999	0.569706847376209	0.9934949300010585	4
ENSG00000155918	5	0.05212193311482148	-0.061017435995614884	3.49	0.11254448398576511	0.10525190751928415	2
ENSG00000155926	49	-0.520320334676533	0.6114678959814022	3.49	0.22478516508367252	0.8457078894736046	18
ENSG00000155957	54	0.7194059725829193	-0.5963605698334644	55.095	0.20721952016488832	0.47531422932281875	11
ENSG00000155959	54	0.2573887254104759	-0.20322647852554612	21.21	0.2883116883116884	0.6006330654654034	3
ENSG00000155961	16			5.1075002000000005	0.0	0.0	1
ENSG00000155962	51	-0.3348690339329519	0.4838006916348714	4.8199995	0.186734690066639	0.5982030516301966	4
ENSG00000155966	10	0.04472569447925314	0.05973497008383092	1.49	0.42252939962863634	0.8266216170439409	5
ENSG00000155970	51	-0.08707764701928429	0.14596276963228758	4.889999999999999	0.20742485763465612	0.6907222713220628	5
ENSG00000155974	18	-0.5485239666324595	0.5728903542198429	1.575	0.49737373737373736	1.1043487925369595	16
ENSG00000155975	54	-0.545149699747293	0.6646385042350865	17.424999999999997	0.36399741151341325	0.7373981553735245	11
ENSG00000155980	27	-0.44508439328180655	0.4474853869159404	20.219999999999995	0.0001502027737445566	0.0014725052681093316	2
ENSG00000156011	50	0.02910893463151772	-0.015292083165378586	4.33	0.5144011239901651	1.6977310201606157	14
ENSG00000156017	53	-0.5839004129515681	0.6590622979023831	3.225	0.27012383900928794	0.706121853551808	3
ENSG00000156026	54	-0.5308026725804279	0.7239173407606151	9.229999999999999	0.4568325984631267	0.8043295111783489	10
ENSG00000156030	37	0.08164204814334608	-0.11829982729058938	3.52	0.29876893939393934	0.5347527704495736	6
ENSG00000156042	50	0.1640922314200726	-0.0001754964846480485	3.920000000000001	0.29943961619940035	0.506405938990514	8
ENSG00000156049	41	-0.19391750833519708	0.2755875540616834	3.4499999999999997	0.2755905511811023	0.5887403837747883	2
ENSG00000156050	51	-0.44328597086600324	0.43811878727412523	3.5099999999999993	0.5	0.6931471805582521	2
ENSG00000156052	53	-0.012333159348701375	0.012333159348701377	17.920000000000005	0.055937193326791035	0.21563903144822244	2
ENSG00000156076	17	-0.9651223923806675	0.9671821783387494	12.419999999999998	0.039275539080031674	0.17710266838557032	3
ENSG00000156097	18	-0.6698302553411535	0.6735521896177418	2.5449999995	0.45441318352992427	0.8645471559799208	6
ENSG00000156103	15	0.22692038156941904	-0.22692038156941904	1.6599999999999997	0.23505977314645787	0.5453182100091928	3
ENSG00000156110	54	0.016754648770226404	-0.18963823934517915	12.0475	0.28306568939002097	0.3724202605168313	6
ENSG00000156113	51	0.08386637345034503	0.34874045810774434	13.38499992	0.33712065977666217	0.974442587994834	88
ENSG00000156127	29	-0.7049071822889879	0.7049071822889879	2.34	0.005027503400958144	0.031624573945611405	3
ENSG00000156136	53	-0.03014054659532973	0.022550884651485883	6.540000000000002	0.24593261930342325	0.5539143048113584	5
ENSG00000156140	12	-0.631033203226531	0.6544267732641788	1.475	0.06629668516574161	0.17575822117934947	3
ENSG00000156162	53	-0.30438239366309605	0.40071678672852434	6.7150002	0.494609902864727	1.0371441811071067	8
ENSG00000156170	53	-0.23901708488242043	0.43125631774962764	10.600000000000001	0.2384349190526877	0.9175397966039149	20
ENSG00000156171	54	-0.5022129122510166	0.41425552810386407	22.860000000000003	0.2532853909495692	0.33500988645743135	10
ENSG00000156172	36			1.385	0.0	0.0	1
ENSG00000156218	28	-0.3101935031960472	0.43248273563474127	3.58	0.2270939636568986	0.7109855813811992	6
ENSG00000156219	25	-0.33100407165349877	0.6655296371781373	2.5950000199999996	0.5239876830785921	1.224791344228143	14
ENSG00000156232	54			5.9825	0.0	0.0	1
ENSG00000156234	6			1.8900000000000001	0.0	0.0	1
ENSG00000156239	53	-0.13961503331601047	0.15742368635965598	4.855	0.2561022590686351	0.435142967816196	3
ENSG00000156253	53	0.45561605260036436	-0.24207464524108696	6.42	0.2497798927088346	0.23902195753531663	4
ENSG00000156256	54	0.22221644128422993	-0.24489958165244669	14.569999849999999	0.2378504456485585	0.4216394839987603	4
ENSG00000156261	54	0.770050853021455	-0.49147015625148677	59.8	0.37618675074475894	0.5393219356621799	9
