gene_id	n_tissues_used	n_isoforms	dominant_isoform_switch_range	isoform_entropy_range	log1p_gene_expr_range	median_gene_tpm
ENSG00000149182	54	23	0.44830368619755256	0.5246791170264969	1.909076716995818	39.894999999999996
ENSG00000149187	54	19	0.46376011944538365	1.231139913509838	2.1835883032846586	25.8125
ENSG00000149196	54	6	0.5016554874911949	0.8431406581924941	2.0998529848479865	21.8125
ENSG00000149201	9	4	0.34605432500169353	0.6364671770553806	1.2903901807040996	1.7000000000000002
ENSG00000149212	52	6	0.47352024922118385	1.0065554939460992	3.5089080746649355	7.83
ENSG00000149218	54	1	0.0	0.0	3.340592413740631	15.919999999999998
ENSG00000149231	53	7	0.4380981987886721	0.80540348237967	2.0581343759781316	17.1550002
ENSG00000149243	16	2	0.0073710073710073765	0.04353690150467446	1.7394069328560153	2.9
ENSG00000149256	21	10	0.4122273249138919	1.0494845377241495	1.6884811197745533	2.17
ENSG00000149257	54	15	0.15254285423266123	0.47487657045180787	5.32956029310686	37.335
ENSG00000149262	54	8	0.2762137917916812	0.41448846766477154	1.4648807073584447	12.755
ENSG00000149269	54	13	0.476899044335168	0.982070702806898	3.7437892479518102	16.975
ENSG00000149273	54	19	0.14821933188427197	0.3860528255415996	2.698009953746329	1565.10000165
ENSG00000149289	50	3	0.24318004676539362	0.6778679590624359	1.9891309205229866	2.4725
ENSG00000149292	53	17	0.4419309139136725	0.8988842846722858	3.189693811137082	5.24
ENSG00000149294	48	20	0.4954683357175166	0.9481456800383008	3.9142321020380044	29.33
ENSG00000149295	9	8	0.2744995808542394	0.8012412107970897	3.2897169486144158	8.5949998
ENSG00000149300	35	3	0.15315315315315314	0.5340323358787638	2.698857752918046	3.26
ENSG00000149308	51	4	0.1434002288867886	0.4417275655506698	1.7896739627370337	3.315
ENSG00000149311	54	20	0.3328888519176469	0.7783768233885248	2.185109891725194	10.415
ENSG00000149313	54	4	0.5412611087600507	1.0643161626216504	2.9643203497202695	11.325
ENSG00000149346	48	2	0.05227272727272736	0.20515354178275919	1.128026173874403	1.6524999999999999
ENSG00000149357	54	7	0.1614569419886106	0.5983147155479518	1.3776030015589495	78.44250001
ENSG00000149380	17	6	0.5345489817620577	1.2621746965848346	1.443217945322959	2.75
ENSG00000149403	18	6	0.48672566371681414	1.10190911081131	0.6884412895225327	2.16
ENSG00000149418	30	1	0.0	0.0	3.599495499720746	14.9150005
ENSG00000149428	54	13	0.06697092781051006	0.2657188134776611	2.941450252583609	19.9325
ENSG00000149451	34	3	0.24714289171789539	0.39106331376820924	3.4764786831899626	11.1575
ENSG00000149474	53	4	0.18762398627090193	0.3470155769872709	1.442838939080274	6.8
ENSG00000149476	54	10	0.3543693303002643	0.7955189735992769	2.9805197321122865	9.877500000000001
ENSG00000149480	54	3	0.25427985774136264	0.215197912194107	1.9500848965630966	30.715000000000003
ENSG00000149483	54	7	0.13545386280195393	0.24460853587406994	2.8634145895967773	20.755000000000003
ENSG00000149485	54	21	0.21359716309655796	0.8231833321416706	2.99989028430824	14.41
ENSG00000149489	53	5	0.25327943335119635	0.572978620271614	3.051902535144502	8.02
ENSG00000149499	54	12	0.21321237927264364	0.513223663884284	2.4371752469668104	19.059999949999998
ENSG00000149503	53	4	0.15022355656623076	0.16415149569383192	2.720921199693432	4.65
ENSG00000149527	27	5	0.3070180827752862	0.5763902298538689	3.539333254538563	4.18
ENSG00000149532	54	22	0.2191121317082288	0.5150785159100751	1.9203892597731897	43.6975
ENSG00000149534	14	3	0.0705128205128206	0.25496343896773477	0.6405693644800381	1.51
ENSG00000149541	54	5	0.0968647578999442	0.34459738733213335	2.379244974663962	29.337499995
ENSG00000149547	54	12	0.4746900124027229	1.3000378695512098	3.5541448463338012	38.104999065
ENSG00000149548	6	3	0.3394163384316333	0.5957209719350289	1.9412042580179008	1.645
ENSG00000149554	23	14	0.7480045610034207	1.8315457979690222	2.524738042933596	1.31
ENSG00000149557	52	9	0.45362145845460006	0.9690305732211708	5.68871423959121	26.195
ENSG00000149564	53	4	0.20738527496927184	0.37449766841272303	3.881237501728841	20.31
ENSG00000149571	18	8	0.2379778133305126	0.48556258974974864	2.2842134801430656	7.184999997
ENSG00000149573	41	3	0.21266104874310277	0.24557462010265957	4.408167123965067	11.9
ENSG00000149575	17	1	0.0	0.0	3.2598044803666384	9.215
ENSG00000149577	54	11	0.35633335455624776	0.4531288795802486	1.869338616466465	15.235
ENSG00000149582	53	23	0.30978107815672856	0.8649236151660609	3.1563498332745703	12.834999999999999
ENSG00000149591	54	7	0.33534453454358554	0.6558818909383709	7.528411081782848	392.7
ENSG00000149596	34	2	0.13502281804819116	0.3440046472960364	3.7360180902448956	5.82250015
ENSG00000149599	42	10	0.3830632135895294	0.8009908937822876	4.931825486220044	4.3025
ENSG00000149600	54	4	0.27940639474102236	0.38623541055419564	1.7384642699215473	35.047499
ENSG00000149633	39	4	0.38858921161825716	0.35555188392777703	2.0909047139612125	3.44
ENSG00000149634	36	1	0.0	0.0	2.779097345867169	2.01
ENSG00000149636	53	9	0.49287270463741056	0.813200625628654	2.681574527118182	3.225
ENSG00000149639	51	3	0.16367476240760304	0.44571354361809756	3.6821904659631395	6.110000029999999
ENSG00000149646	53	7	0.6542740046838408	1.685890041376969	2.7534332069500276	2.58
ENSG00000149654	5	2	0.03745787258971611	0.07379906939220582	1.7504654253311966	2.04
ENSG00000149657	54	5	0.34778507181998475	0.644532556078523	2.7338914322860974	22.675000009999998
ENSG00000149658	54	2	0.10474178491237551	0.32223140017761137	1.9890309307166698	18.8275
ENSG00000149679	54	2	0.0	0.0	3.005682604407159	3.115
ENSG00000149716	54	14	0.30141548696877307	0.5777413392528232	2.280149864369053	13.28749995
ENSG00000149743	54	9	0.18614802649300005	0.33481184125926466	2.612088814733864	25.78
ENSG00000149761	54	7	0.3057114168970386	0.5988546520887691	1.3843347289035215	26.564999999999998
ENSG00000149781	54	5	0.24703463381443636	0.4704653839292774	3.916683910299528	6.060000049999999
ENSG00000149782	54	3	0.3282744725461931	0.3583165590499737	2.7652505427843486	11.4825
ENSG00000149792	54	8	0.263792304126101	0.7328963060559872	2.4843644974299117	26.555
ENSG00000149798	54	2	0.0684410646387833	0.24958767010203173	2.8425184001003587	6.715
ENSG00000149806	54	8	0.13938482925359114	0.30472702036790444	1.4985877341760014	594.80999985
ENSG00000149809	52	17	0.48253021773802957	1.1207047127270702	4.241351256898892	13.725000000000001
ENSG00000149823	54	12	0.4291619510658292	0.6852788852064792	1.7797010345757336	59.22
ENSG00000149922	34	4	0.24057147562582348	0.23540215664001196	1.4720611828773156	1.405
ENSG00000149923	54	8	0.4271132427444724	0.9877745055554443	1.7778371212258537	38.87249994
ENSG00000285043	47	6	0.5829244365398931	1.1118823894748675	1.6952047341915257	3.2
ENSG00000149925	54	12	0.23479395121399937	0.25310369722002934	4.252500568346225	638.19250001
ENSG00000149926	16	7	0.3579606440071557	0.9729307042665676	4.1901157688070745	14.4475
ENSG00000149927	36	15	0.41341701803634556	1.2510464352170982	3.661957796547672	3.607499985
ENSG00000149929	54	3	0.325098814229249	0.22957399564909553	2.896202678206958	11.985
ENSG00000149930	54	4	0.3155072861476951	0.3873028804960129	2.2052875115637525	20.7449998
ENSG00000149932	54	8	0.35894978628700824	0.5849385135798121	2.011708758741223	108.66999999999999
ENSG00000149968	8	3	0.007320491730201439	0.04328905850883765	3.864900629138786	5.6899999999999995
ENSG00000149970	23	5	0.2968867325131404	0.3995535802517899	3.32681553581229	3.87000001
ENSG00000150048	42	5	0.12534368242199567	0.3829819246396231	2.338675922783926	3.2275
ENSG00000150051	17	4	0.2566371681415929	0.5695100295740799	1.5630586328489786	2.6149999
ENSG00000150054	42	8	0.37952430196483966	1.1035803716108818	2.2472737118343478	3.6225
ENSG00000150093	54	16	0.36735924727655167	0.4048332523605822	4.216980649347943	85.2675
ENSG00000150201	8	4	0.3809133489461359	0.5559055750204909	4.851679278868213	2.3649999999999998
ENSG00000150275	14	26	0.21696453701097657	0.3522364716837503	0.6714543833609659	1.8575
ENSG00000150281	50	2	0.4758620689655172	0.691981448081144	2.303723383392229	5.3225
ENSG00000150316	54	1	0.0	0.0	2.547643610363944	19.565
ENSG00000150337	40	4	0.2065917631720225	0.34773020107136954	2.944684890885373	4.069999999999999
ENSG00000150347	54	2	0.17814768903842748	0.46857308562639916	2.9049705573173172	8.1425
ENSG00000150394	12	12	0.24542213277678393	0.5734635901608367	1.0253529902449405	3.47500011
ENSG00000150401	54	9	0.36997365748759053	0.5409661447192028	2.9756009209048804	10.3274999
ENSG00000150403	54	11	0.49017625503712	1.0193475544037987	2.462662185283497	22.212500130000002
ENSG00000150433	54	14	0.20164109280877965	0.48423477584321106	2.0485696034266234	13.43499985
ENSG00000150455	54	7	0.31370425072235464	0.6329530419091502	1.3132227930788463	4.125
ENSG00000150456	53	3	0.24232391592143887	0.3175258315903905	1.525991116571523	7.7299999999999995
ENSG00000150457	47	2	0.011882257628949455	0.06448197202848625	2.5136167556704314	6.98
ENSG00000150459	54	8	0.20852634826583333	0.3116402298242582	2.295600474105002	116.3
ENSG00000150471	35	17	0.25106893148290466	0.5641563898052503	2.0640657213177263	3.88
ENSG00000150477	51	11	0.2825981784144213	0.6046533724967165	2.2353763433005955	3.9
ENSG00000150510	42	4	0.5561342392991411	0.8010024471997621	2.274494695686159	2.8300001
ENSG00000150527	54	17	0.3927293486534488	0.7245820086326664	2.3671769324628196	9.45
ENSG00000150540	53	8	0.18481487149070275	0.39915431624044717	2.996993307769019	16.64
ENSG00000150551	22	3	0.08241757788914406	0.31699786843948974	3.118524111710688	12.995
ENSG00000150556	23	11	0.352528154978774	1.0050821606270215	3.730097390033188	3.465
ENSG00000150593	54	11	0.24646809161698288	0.5876961509511642	3.403000038163172	63.7975
ENSG00000150594	40	1	0.0	0.0	3.1382884144155923	5.1899998499999995
ENSG00000150625	38	20	0.16927345917848913	0.47205263692861177	5.630139452214607	6.4949998
ENSG00000150627	30	7	0.27567667779013716	0.3724003372627061	1.8426044153637862	2.0524999999999998
ENSG00000150630	45	2	0.14903846153846156	0.42103757006236187	2.8324851232310326	4.305
ENSG00000150636	46	9	0.6229508196721311	1.288197770026051	2.0695649181839237	2.005
ENSG00000150656	14	5	0.1536346579029032	0.23815322921440074	3.007879307882049	16.8375002
ENSG00000150672	38	26	0.5383607228792301	1.069393403851067	2.8340533273059414	3.8975
ENSG00000150681	6	4	0.1193666318814437	0.44536622431767803	1.859662422350981	2.7174999
ENSG00000150687	52	8	0.25200759868531974	0.32717832767472865	3.9515817008219756	21.5424999
ENSG00000150712	53	6	0.38505934905640127	0.8280913412572304	1.7697355316631427	8.57000001
ENSG00000150722	13	11	0.44354913401870893	1.004551167785076	3.2582845987650964	2.54
ENSG00000150753	54	9	0.178292098415749	0.48273948724092475	2.1051780345002475	53.3475
ENSG00000150756	53	6	0.3716153035819987	0.5310259794734568	1.3747483701228298	5.72
ENSG00000150760	52	4	0.2360529811408456	0.6165531320194405	2.4090271131672147	15.715
ENSG00000150764	52	4	0.3273954350596686	0.3984169391550168	3.0229943926714116	8.687500015
ENSG00000150768	53	4	0.30625069289767287	0.5838937061905571	2.069704366401978	9.51
ENSG00000150773	22	8	0.4305915569817723	0.594448244690625	3.593744258998898	1.33
ENSG00000150776	53	8	0.29999065099159106	0.8440692749515915	1.7764018206077328	8.72
ENSG00000150779	54	4	0.28990540429832756	0.3886237074099138	2.981730967821898	33.025
ENSG00000150782	43	4	0.20346320346320346	0.6759069907572764	3.6765476312217844	3.2
ENSG00000150787	53	5	0.5035037854918814	0.8516898874458733	2.04518811218089	19.21
ENSG00000150867	54	8	0.49876135425268364	1.4306785925401349	4.0540832161601354	14.969999999999999
ENSG00000150907	54	2	0.0	0.0	3.1476827324716465	8.879999999999999
ENSG00000150938	53	7	0.10576557611905368	0.40450673244848556	3.9456987595154933	17.26
ENSG00000150961	54	10	0.4588167486144628	0.9829233326231794	3.5593711034547653	14.087499999999999
ENSG00000150967	50	19	0.3038949275362319	0.813795992312782	2.466307229551735	2.9425
ENSG00000150977	52	1	0.0	0.0	2.4911573002431666	3.8899999000000003
ENSG00000150990	47	2	0.3882117080994386	0.5591794490480707	1.907167930835049	2.555
ENSG00000150991	54	13	0.13371951205891613	0.28775905741040564	1.9516817571263978	561.185
ENSG00000150995	53	13	0.6018755328218244	1.2474296388100505	3.548405374821393	14.04
ENSG00000151012	17	2	0.04993758052122754	0.19833141196959847	1.2643158801793488	4.0049998
ENSG00000151014	32	2	0.07189542483660138	0.25851445616136576	1.23297459118672	1.525
ENSG00000151023	15	5	0.2867277298850575	0.5075803256578729	1.4332088696393033	5.05
ENSG00000151025	15	3	0.33648852954709785	0.6668417632611	3.0732519070519286	7.19
ENSG00000151062	25	15	0.3939393939393939	1.1064853732317073	1.1482621973119302	1.51
ENSG00000151065	54	7	0.210757529875932	0.5527056655113317	2.609225089753821	8.195
ENSG00000151067	47	29	0.6004789012379146	1.4800775627880438	3.0069194629445555	4.35
ENSG00000151090	48	11	0.47656862670453254	0.9410459288662067	2.490268593120371	3.16
ENSG00000151092	54	11	0.5513982004234297	1.061443092771475	2.54674865281469	9.08
ENSG00000151093	53	9	0.3362087662905843	0.6973493823968365	1.8894494453590698	6.34
ENSG00000151116	53	11	0.2712903982827104	1.053686334458433	1.4180158378096104	5.92
ENSG00000151117	47	5	0.2983682983682985	0.7347868735720173	2.049136192184507	1.814999999
ENSG00000151131	53	6	0.1576647834274953	0.5143230284308624	1.9848437294888048	7.52000002
ENSG00000151135	53	9	0.43703573428798465	0.9744801791182058	2.5785805657813654	12.94
ENSG00000151136	22	7	0.35240954419673165	0.7089954366951157	2.3861251052282166	3.755
ENSG00000151148	54	10	0.25543630429206654	0.376561335827152	1.7495591147376788	13.9000001
ENSG00000151150	51	28	0.2051365006049955	0.6812976598952489	3.870875941959074	14.3899997
ENSG00000151151	45	1	0.0	0.0	0.8642115828292654	1.595
ENSG00000151176	54	4	0.5049275362318841	0.8979632040691404	3.4300863915142923	15.652499500000001
ENSG00000151208	52	6	0.2950278698975861	0.43410061999512284	2.7368214979142964	11.81
ENSG00000151224	7	4	0.21497320147958032	0.23337343938451727	5.26637453006357	5.09
ENSG00000151229	47	2	0.22047620508247234	0.47375597085942267	1.6492296734757463	2.6999999999999997
ENSG00000151233	52	2	0.36763068671036014	0.6576826403602337	1.6034498505694574	2.495
ENSG00000151239	54	9	0.4271195957327345	0.7237405406187789	3.3239406446383937	19.6475
ENSG00000151240	34	4	0.31550802139037426	0.5650447824284979	1.2780125845876475	2.1099999499999997
ENSG00000151247	54	9	0.24512018353690612	0.5351119901081476	2.8001339934510123	21.845
ENSG00000151276	52	14	0.4470577281191806	1.021115978952654	2.130213867053259	6.4449998
ENSG00000151287	53	7	0.4290541522704146	0.6568196714955225	3.8965885190652982	5.119999999999999
ENSG00000151292	53	9	0.36154591926670193	0.8112551057175172	1.8112866144664788	7.17
ENSG00000151304	52	2	0.13149847094801226	0.38922534333437875	1.2741357227482433	2.91749999
ENSG00000151320	38	14	0.375647951799013	1.101474418208226	2.224891119955348	6.75000015
ENSG00000151322	17	12	0.060444695773740786	0.27595303584695063	1.470347386399581	5.58
ENSG00000151327	54	9	0.3568030267993214	0.4183508892869765	2.2159214332442625	36.195
ENSG00000151332	53	10	0.20369079545857305	0.7743161871086465	2.914481671560709	13.96
ENSG00000151338	36	12	0.26045463523365	0.8151316236132108	1.5301375034461393	3.015
ENSG00000151348	54	6	0.35527320958513314	0.469981613032576	3.147528522608349	20.220000000000002
ENSG00000151353	54	5	0.27638257696061164	0.44741312997219296	2.6291229425125393	12.524999999999999
ENSG00000151364	34	2	0.0	0.0	2.257977346778895	2.9375
ENSG00000151365	15	1	0.0	0.0	3.570968859301822	2.17
ENSG00000151366	54	5	0.16821885237044576	0.2188342085755337	2.4346684573060964	108.5900005
ENSG00000151376	52	10	0.2554521122338559	0.7075197992557982	2.2046139452221674	16.8225005
ENSG00000151388	26	6	0.3189914956417742	0.4829024769877811	1.61310091105207	2.7199999999999998
ENSG00000151413	53	12	0.17177914110429449	0.6758685523638809	1.2850238307135897	4.01
ENSG00000151414	54	7	0.026808593463095054	0.141944973399753	2.398654142119555	15.455
ENSG00000151422	49	9	0.3555555555555556	1.1697408052416025	2.409886851182846	3.0900000000000003
ENSG00000151445	54	8	0.5123273508691732	0.8819020528344691	1.3573210602366448	10.489999995000002
ENSG00000151458	47	2	0.008706467661691475	0.04996923181574154	1.7753252456146753	3.38
ENSG00000151461	54	4	0.23151123754579284	0.541095948744704	1.8316821844616937	10.2749995
ENSG00000151465	54	7	0.1485907515339321	0.630583803629663	2.0347475026699757	32.175
ENSG00000151466	52	8	0.3573384927622477	0.634501587894654	2.1093856464213685	2.63
ENSG00000151468	51	2	0.28464419475655434	0.597286266568437	4.912518710887336	16.91
ENSG00000151470	54	5	0.2966589861751153	0.5563240369153237	2.163106129444526	5.2675002
ENSG00000151474	53	9	0.335749673730037	0.5696317740437291	2.2365639918962517	7.885
ENSG00000151490	25	11	0.3819818287724459	0.8854377661768165	2.240497959442434	2.43
ENSG00000151491	53	14	0.4198113330951033	0.6508306223228284	3.2585869985737634	14.7949986
ENSG00000151498	54	6	0.47105450374050106	0.8883010047304576	1.7731690449222552	9.850000000000001
ENSG00000151500	54	5	0.3627670969424043	0.47474443338643413	2.067229828589827	38.91
ENSG00000151502	54	4	0.13755869501266949	0.42902330755788537	1.9297325498869071	19.69
ENSG00000151503	53	9	0.37749043043590136	0.654631598540104	2.339311119236621	5.1349998
ENSG00000151532	54	9	0.3081549802173767	0.5877226772904038	1.6592857000402543	6.43
ENSG00000151552	54	7	0.3161445553723587	0.4378746976860062	5.088385814424908	22.92750005
ENSG00000151553	54	4	0.6118697478991597	1.0906122878331899	1.8566972716646022	8.344999999999999
ENSG00000151572	21	8	0.4176371780515118	0.6580733266751269	0.973128195699313	4.2799999
ENSG00000151575	45	8	0.3009049773755656	0.677204986314053	2.5322420355510684	2.12
ENSG00000151576	53	9	0.25750814592787796	0.39384463145482806	1.844548408335264	4.89
ENSG00000151611	23	3	0.2810890360559235	0.5939789310491005	1.917196810154714	1.66
ENSG00000151612	51	9	0.2228088771745157	0.7756685101906208	1.8013947812117272	3.9499999999999997
ENSG00000151617	37	7	0.45294317026324715	0.5316114260377953	2.8195354201716034	4.984999999999999
ENSG00000151623	50	8	0.5016413988884562	1.0859368054219685	1.54732867263404	3.3
ENSG00000151632	52	9	0.2570275265052038	0.3336613755365332	4.626043256797082	11.097499899999999
ENSG00000151640	33	5	0.3913043478260869	1.0643942164871179	2.834086579448629	5.53
ENSG00000151650	24	1	0.0	0.0	1.2020616713983316	1.6099999999999999
ENSG00000151651	46	6	0.15479876632000678	0.515977585039166	3.719563274052538	2.4375
ENSG00000151657	54	4	0.21689497716894973	0.3895641606790625	1.5797994610029447	6.540000000000001
ENSG00000151665	54	7	0.2888724389691849	0.49608780649433337	2.572727014412925	11.86
ENSG00000151687	41	8	0.23302889494587728	0.24792694094015855	1.870011666127803	3.25
ENSG00000151689	54	13	0.28600593991517076	0.8795500392817126	3.175009687966717	18.805
ENSG00000151690	52	9	0.28510702679400446	0.42158159858177713	2.6429886674004157	13.23
ENSG00000151692	52	6	0.09698996655518399	0.31841846302425447	3.2798580298029947	6.967499999999999
ENSG00000151693	49	3	0.4983974358974359	0.6931420441260522	2.5421245431818695	6.24
ENSG00000151694	54	2	0.0	0.0	1.970176984793628	5.09
ENSG00000151702	53	7	0.2970517406285012	0.4617494086149646	3.3005019860944853	6.09
ENSG00000151715	17	3	0.3524590163934427	0.38511807973938006	3.1050713507159586	9.379999999999999
ENSG00000151718	52	9	0.43710361064728936	0.841819296974786	1.901760341294235	4.762499995
ENSG00000151725	17	4	0.2884417312698203	0.32933005438232255	3.9050378818425804	2.07
ENSG00000151726	54	10	0.33320542994550095	0.6152822891708822	3.681978036609107	39.487499
ENSG00000151729	53	2	0.3473003342938833	0.28711737412890553	4.7461565388464955	34.78
ENSG00000151743	53	12	0.399008762239138	0.7774019795627332	2.686996791904378	7.76
ENSG00000151746	50	7	0.6240064900924999	1.0860753416706288	2.3504411141716806	3.53
ENSG00000151748	53	5	0.33980091273218904	0.3552441675056705	1.886753942636703	12.56
ENSG00000151773	45	5	0.4365978619636435	0.6804899290704847	1.5238800240724535	3.53
ENSG00000151778	52	4	0.41479711784842965	0.8084965447904233	3.670844494341786	9.620000000000001
ENSG00000151779	54	6	0.21596622362577966	0.16552361139132288	2.489796635082192	9.5224999
ENSG00000151789	44	11	0.39252701827347436	0.9506539358151386	3.2870407650466817	3.3725
ENSG00000151790	5	6	0.08333333333333337	0.2868359830548738	4.293221757841969	2.23
ENSG00000151806	54	4	0.3354460093896713	0.4862319093062367	2.1477903194193004	7.9575
ENSG00000151812	5	8	0.14587826378274255	0.7773394417555872	2.0098078499210352	1.63
ENSG00000151834	14	16	0.2897425249169435	0.6571819637039291	2.05422197034772	10.11
ENSG00000151835	52	5	0.48155668358714043	0.5466324569500451	1.9836992408749088	6.5275
ENSG00000151849	53	6	0.31175269757946916	0.5370458247758338	2.692367554674632	5.54
ENSG00000151876	53	5	0.2531164326502174	0.4929111340556077	1.5624494029981815	5.06
ENSG00000151881	53	6	0.5468502398294546	1.232192368372632	2.090130814094164	5.08
ENSG00000151882	38	3	0.3382253463133438	0.3551040427458725	4.5450991899623805	2.825
ENSG00000151883	53	20	0.3530219763761584	1.1465644188760558	2.923056156650743	6.33
ENSG00000151892	47	5	0.31338027685479064	0.8460763816471802	2.406818212816564	4.3
ENSG00000151893	54	3	0.5877418918903786	0.9919014029100833	1.9200771889305766	5.2875
ENSG00000151914	53	19	0.45484598588057085	1.0930041469214924	2.4486050282463103	105.56
ENSG00000151917	26	4	0.3871454778939645	0.5879234802421245	3.4044680305302784	6.92
ENSG00000151923	54	9	0.41749271988610615	0.6889560108671087	2.11335290553222	40.86250015
ENSG00000151929	53	2	0.0382325802653094	0.11723485864291433	4.270740306778844	35.21
ENSG00000151948	24	6	0.348517331196153	0.4329549292322944	2.6287079487532554	4.5674999
ENSG00000151952	8	2	0.26926691729323315	0.20865207315007928	1.092303119474845	1.71249999
ENSG00000151967	51	11	0.4757626538829776	1.071752067620257	3.9847870276889434	18.425
ENSG00000152049	48	2	0.02104611445087512	0.10208295021516818	2.4938534357778064	2.7125000999999997
ENSG00000152056	15	8	0.25308308386159534	0.47064274322261634	2.074120803724578	1.9300000000000002
ENSG00000152061	54	20	0.5153931312248847	1.2422615653537445	2.8749379552734897	11.02
ENSG00000152076	36	9	0.3028957395487854	0.7653277142152951	3.6175527565164822	3.240000035
ENSG00000152078	45	4	0.125	0.37677016125505997	2.1630953907858927	2.83
ENSG00000152082	54	6	0.2214626915530249	0.4196025384210229	2.2178863026323925	128.185003
ENSG00000152092	17	5	0.06475276246425232	0.28176652208391956	2.3786562024343705	12.075
ENSG00000152102	54	2	0.21857142148490738	0.40259080691758686	2.750374097506007	32.8849999
ENSG00000152104	43	5	0.11392887904515803	0.3708745060853558	2.4670396479595755	5.73
ENSG00000152127	53	5	0.28364950316169835	0.9656800228850674	2.23255528898906	7.3799997
ENSG00000152128	23	1	0.0	0.0	3.2681870567645404	6.25
ENSG00000152133	21	1	0.0	0.0	0.7178397931503168	2.29
ENSG00000152137	52	3	0.016641452344931973	0.084663243966977	5.255586610234282	57.995
ENSG00000152147	53	3	0.31868359657761447	0.437540792587954	2.0786767232869137	5.4
ENSG00000152154	50	5	0.21922168600472325	0.709475545972413	5.477674503622507	4.78
ENSG00000152193	53	1	0.0	0.0	1.8738790208464309	3.835
ENSG00000152207	12	5	0.08561591037566163	0.2819149320817839	1.0860965479067217	1.2325000000000002
ENSG00000152208	8	9	0.07228803963797947	0.1231545241969656	3.0160976470664846	2.1
ENSG00000152213	5	2	0.04016064257028118	0.1684543428829307	0.9909133720783524	3.8
ENSG00000152214	13	3	0.030927835051546393	0.15722378442455298	3.1329907375701644	7.975
ENSG00000152219	53	3	0.1956069855732726	0.5746795201650005	1.229378327761359	10.139999999999999
ENSG00000152223	37	5	0.24177348521040432	0.5099500113787007	1.76750002239487	2.6350000000000002
ENSG00000152229	40	3	0.0	0.0	3.332372168822592	3.79
ENSG00000152234	54	15	0.0851081155204324	0.21329400863454206	2.6340768568233757	229.4374999
ENSG00000152240	54	10	0.3587786259541985	1.2557369291987952	2.9578619992646633	11.235
ENSG00000152242	54	5	0.2562763042502213	0.6633009448122988	1.9605022912408832	7.297499999999999
ENSG00000152253	9	4	0.04337899543379009	0.17853796048591114	2.2277551128668716	1.54
ENSG00000152256	54	8	0.43539712320200136	0.9063058652442569	2.426992032011052	3.8699999849999998
ENSG00000152270	33	5	0.1541649496087456	0.4805022496906148	2.4833799319342003	4.71
ENSG00000152284	52	3	0.07381974248927037	0.26340920720769717	2.799379271040434	9.67
ENSG00000152291	54	5	0.4495139323967776	0.7399117944252013	1.802239291480039	33.480000000000004
ENSG00000152292	10	5	0.44539284245166594	0.6732688910681763	2.161985590661125	1.525
ENSG00000152332	54	4	0.41796803078120204	0.7278414589992527	1.983817991869969	9.504999999999999
ENSG00000152348	53	9	0.3317862551569272	0.5330216986297017	1.4220460520837335	4.279999999999999
ENSG00000152359	53	10	0.4629098656651741	0.7704354183151952	2.2507806818051814	4.0249999999999995
ENSG00000152377	40	9	0.2193732193732194	0.542482619844031	3.1514056030854065	4.395
ENSG00000152382	53	2	0.2617578955472252	0.45603114229680236	1.5640092907833019	6.57
ENSG00000152402	24	3	0.5	0.9229936905412731	1.3825560390092835	1.9024999949999999
ENSG00000152404	53	3	0.09246575342465757	0.30820585956674834	1.521599747468477	5.26
ENSG00000152409	53	2	0.0	0.0	1.4563772994813704	4.08
ENSG00000152413	33	4	0.37859424920127793	0.6633717479089755	1.578301223648309	2.22
ENSG00000152422	50	6	0.24688558589699283	0.2891573573741535	1.8022527449438936	2.6875
ENSG00000152433	44	4	0.261904761904762	0.6535068165030543	1.5643696270323941	1.65
ENSG00000152439	51	5	0.30440251572327043	0.4940659734880293	1.1737791546629268	3.2300000000000004
ENSG00000152443	54	5	0.23324989570296217	0.42726588287542533	2.079441541679836	5.265
ENSG00000152454	50	2	0.26167984062720895	0.2875335317145082	1.222624186711542	2.7925000000000004
ENSG00000152455	49	8	0.278756417837991	0.41822033307640516	3.1722901256311955	2.12
ENSG00000152457	39	14	0.2506505334374186	1.0241194828164972	1.6193389942542504	2.75
ENSG00000152463	8	8	0.33104880581516094	0.4256863006509206	2.844058199202829	2.2675
ENSG00000152464	54	7	0.2806317769890637	0.4851254951647592	2.903086180401358	13.175
ENSG00000152465	53	5	0.2807214620304883	0.37019123802475584	2.11588341112445	10.13
ENSG00000152467	19	3	0.2749912922326716	0.4996905013414518	2.0247098484892527	3.7
ENSG00000152475	32	2	0.269724160850781	0.23066036014288982	1.0129434941133117	1.855
ENSG00000152484	54	3	0.22832547653207613	0.6156038552218943	2.4503440602588555	12.8575
ENSG00000152492	53	2	0.4790601861281729	0.6087187169267093	2.297715326398781	20.045
ENSG00000152495	14	12	0.5467164975974372	1.3760674146179335	3.2221389774801636	6.42
ENSG00000152503	24	10	0.37693631805016986	0.6620294220113322	4.644346587631451	5.7074999
ENSG00000152518	54	1	0.0	0.0	3.5740218227866585	75.785
ENSG00000152520	54	3	0.01730103806228367	0.08734062167552115	2.169289800004665	12.030000000000001
ENSG00000152527	48	3	0.09698276251300542	0.3410031318994927	2.6399280305845023	5.154999999999999
ENSG00000152556	52	25	0.5485163278237238	1.4898019791362502	4.952553935686718	30.085
ENSG00000152558	54	7	0.3459448512534212	0.501939144597253	2.8306137806215923	40.692499999999995
ENSG00000152578	16	13	0.1988165718948829	0.2932147028867802	3.0416374123875825	9.28749995
